Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm),signal_quality
2025-09-15 21:54:54,Kidwaipuri,25.46008908,85.25135693,-83.02118212,57.22450907884905,2.376046578,108.216115,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:54:54,Gardanibagh,25.56880688,85.18320539,-92.19423189,55.633670777585685,1.766471013,122.5729689,LTE,-90.74161273,-97.90014207,-90.76123075,Unknown
2025-09-15 02:28:36,Phulwari Sharif,25.67704537,85.03796513,-90.71835774,98.25533291509849,7.270920196,63.20257882,4G,-86.76976572,-95.84190541,-92.84549995,Unknown
2025-09-15 05:35:48,Kankarbagh,25.50543071,84.993095,-92.92029227,10.144958831492534,8.336117281,77.92641387,4G,-91.35181518,-98.51854794,-93.68252237,Unknown
2025-09-15 08:43:00,Rajendra Nagar,25.70134433,85.04103206,-88.18988929,4.678692629575409,9.239043735,80.48698837,4G,-88.83340906,-95.20844846,-86.70843565,Unknown
2025-09-15 11:50:12,Phulwari Sharif,25.6906738,85.27557543,-103.2098868,50.285101538628716,15.24980545,18.91054944,5G,-104.6704795,-112.6671141,-106.0024215,Unknown
2025-09-15 14:57:24,Bankipore,25.50447275,85.02251282,-90.59643254,59.08926164492614,2.067576685,196.0725995,3G,0.0,0.0,0.0,Unknown
2025-09-15 18:04:42,Gandhi Maidan,25.47506313,85.01601376,-85.18289168,53.7520293993443,2.420286529,160.855882,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:11:54,Boring Canal Road,25.54592139,84.99972826,-91.92468627,81.35311946871028,2.142661943,199.987387,LTE,-88.59187766,-101.4914476,-94.91173376,Unknown
2025-09-15 21:11:54,Fraser Road,25.67545279,85.04780244,-85.28023168,13.221375994422857,5.807168066,93.5409875,4G,-89.26053328,-92.30377751,-83.54200223,Unknown
2025-09-15 21:11:54,Anisabad,25.48503641,85.17043253,-96.50325509,79.73750464469477,96.99890511,15.03154762,5G,-92.76593197,-105.4947744,-99.09328351,Unknown
2025-09-15 21:11:54,Kankarbagh,25.4488517,85.17376604,-93.42268987,61.079717871939955,8.027656379,62.47951126,4G,-89.07961918,-101.7341482,-94.38694359,Unknown
2025-09-15 21:11:54,Gandhi Maidan,25.48661184,85.06603716,-85.65916828,51.083683174792824,91.10960298,27.13316164,5G,-84.44733476,-90.86000854,-82.87402501,Unknown
2025-09-15 21:11:54,Boring Road,25.41847409,85.14382137,-93.34871066,44.408934823781266,6.442469396,83.23404847,4G,-91.09550779,-100.7345583,-93.38619438,Unknown
2025-09-15 21:11:54,S.K. Puri,25.5320607,85.02916376,-84.24597552,63.43605110931855,2.368915868,108.1230258,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:11:54,Boring Canal Road,25.74249044,85.23635635,-97.83931527,66.32007505284044,33.17483199,32.76270094,5G,-97.26860092,-105.0410721,-98.63822592,Unknown
2025-09-15 21:11:54,Anandpuri,25.41931272,85.11518359,-84.65072833,90.91422813419399,9.522901885,63.33639116,4G,-89.28085381,-92.37110945,-81.86539773,Unknown
2025-09-15 21:11:54,S.K. Puri,25.51347129,85.20645951,-92.23076126,64.75450751088279,2.174910286,158.9713624,LTE,-95.6025934,-100.6641083,-94.08905586,Unknown
2025-09-15 21:11:54,Bailey Road,25.72611482,85.15141033,-93.85523179,35.89564908102273,2.838633618,188.2628477,LTE,-98.32358277,-102.8169787,-91.97982413,Unknown
2025-09-15 21:11:54,Danapur,25.6248298,85.13959201,-86.74245091,27.284925667428293,2.238345577,100.6352177,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:11:54,Anisabad,25.58480737,85.03848489,-93.43222834,85.49990624989951,6.500948602,68.92559829,4G,-95.86209055,-101.8464336,-94.52150745,Unknown
2025-09-15 01:45:36,Danapur,25.65333375,85.1161404,-89.11523016,23.161154554256235,8.771734468,85.88923945,4G,-86.83848798,-95.66636169,-89.49831907,Unknown
2025-09-15 04:52:48,Kumhrar,25.61798493,85.16770874,-79.52665563,52.11219188300312,2.769863343,101.0424958,3G,0.0,0.0,0.0,Unknown
2025-09-15 08:00:00,Boring Canal Road,25.62043872,85.11454183,-86.07292818,26.28844930034702,2.971772586,147.5350063,LTE,-84.37778604,-94.83063791,-85.74889602,Unknown
2025-09-15 11:07:12,Anandpuri,25.66450261,85.08272118,-89.03692264,80.25928080291118,2.428507607,162.6667565,LTE,-92.34253215,-98.41767203,-88.28947648,Unknown
2025-09-15 14:14:24,Boring Canal Road,25.60554625,85.12493525,-86.64529857,62.442866097502566,2.249795995,129.3974717,LTE,-88.69816869,-95.74591968,-86.28413803,Unknown
2025-09-15 17:21:36,Rajendra Nagar,25.60082319,85.06879952,-89.95414701,22.62506441377784,9.828371885,70.23109356,4G,-89.00283375,-94.96108822,-88.83593331,Unknown
2025-09-15 20:28:54,Boring Road,25.73687895,85.15671721,-109.8581185,96.88005271841817,33.14093103,35.35965083,5G,-112.6785281,-118.4128768,-110.6912215,Unknown
2025-09-15 23:36:06,Ashok Rajpath,25.44843424,85.21182257,-87.53968189,98.8551234536114,1.299893611,139.0516782,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:36:06,Ashok Rajpath,25.7065785,85.00658358,-93.7588707,37.78422281616246,29.97201178,47.20048394,5G,-92.44777595,-102.2130681,-91.85525751,Unknown
2025-09-15 23:36:06,Fraser Road,25.73364641,85.23236089,-85.21440022,22.085346268293694,2.94076164,154.4620092,LTE,-82.66085638,-94.25257752,-87.29014829,Unknown
2025-09-15 23:36:06,Danapur,25.54924527,85.17148923,-82.86261579,35.72290823343227,2.761429462,183.467655,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:36:06,Boring Canal Road,25.54025611,85.10754947,-94.56417345,16.267140129129153,2.880894051,152.7740074,LTE,-95.65592281,-103.8903628,-94.19022385,Unknown
2025-09-15 23:36:06,Kidwaipuri,25.53591969,85.27139404,-92.9036452,10.299849033556729,42.17480344,40.52419481,5G,-90.30452601,-102.2932215,-93.13114815,Unknown
2025-09-15 23:36:06,Boring Canal Road,25.57871818,85.20048036,-89.12039848,91.84066236896406,7.824889727,79.48694626,4G,-93.51595746,-95.90666445,-91.81035738,Unknown
2025-09-15 23:36:06,Patliputra Colony,25.56791302,85.01044041,-96.91410206,32.44772549745778,70.46727539,48.21539164,5G,-99.72778858,-104.876481,-94.7428569,Unknown
2025-09-15 23:36:06,Kidwaipuri,25.42517234,85.16437017,-98.29315564,39.02799981818561,79.40419084,22.89049354,5G,-97.64018514,-103.4386996,-101.0274353,Unknown
2025-09-15 23:36:06,Boring Road,25.56486394,84.99677338,-87.53316254,67.77654731391726,2.453254464,178.2383757,LTE,-90.70878297,-95.90006155,-87.56708411,Unknown
2025-09-15 23:36:06,Gandhi Maidan,25.6158349,85.13227553,-85.83040237,77.90849033757635,2.277413405,180.2735339,LTE,-83.93431776,-91.96148384,-88.71607918,Unknown
2025-09-15 23:36:06,Anandpuri,25.56097827,85.2090928,-84.35582227,24.83587294444094,2.744082208,184.1999427,3G,0.0,0.0,0.0,Unknown
2025-09-15 01:02:36,Bailey Road,25.74755833,85.08104003,-88.28153439,13.39497363695945,2.47810634,152.0063528,LTE,-89.83701211,-97.49463766,-90.65191168,Unknown
2025-09-15 04:09:48,Boring Canal Road,25.68640854,85.27163338,-93.5763574,83.15237547059992,3.474573693,55.77740256,4G,-93.14762947,-101.9175555,-93.51039293,Unknown
2025-09-15 07:17:00,Phulwari Sharif,25.76655914,85.17298838,-85.25248141,35.120409410937825,2.408348925,163.9706861,3G,0.0,0.0,0.0,Unknown
2025-09-15 10:24:12,Gardanibagh,25.42496794,85.12050654,-87.1303069,46.00612446056882,1.361855772,118.5338184,3G,0.0,0.0,0.0,Unknown
2025-09-15 13:31:24,Anisabad,25.63817286,85.2960962,-83.39623352,11.964932778609871,1.670360601,129.3096849,3G,0.0,0.0,0.0,Unknown
2025-09-15 16:38:36,Gardanibagh,25.62761658,85.01551586,-90.60710012,29.765946759022267,2.626991718,191.8678444,LTE,-89.23826363,-98.01132451,-89.01980512,Unknown
2025-09-15 19:45:54,Exhibition Road,25.43185103,85.15512644,-99.79337348,67.32265584256757,85.84167984,29.87092298,5G,-100.5390909,-107.8775931,-98.08481368,Unknown
2025-09-15 22:53:06,Pataliputra,25.74084248,85.19955599,-84.54927305,35.08416653570359,2.480715304,112.6011526,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:53:06,Kankarbagh,25.645366,84.99393279,-82.52372746,16.430403832544837,1.170103923,103.5785387,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:53:06,Gandhi Maidan,25.70371708,85.1878866,-103.1478624,1.6003788560548848,78.57847451,44.3308627,5G,-99.69293942,-110.8746703,-101.9321107,Unknown
2025-09-15 22:53:06,Anisabad,25.42127544,85.11319699,-82.70604572,29.417484629837666,2.786358162,120.979267,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:53:06,Anandpuri,25.45433659,85.23492085,-99.52128803,28.47117564174243,64.76316531,46.66328563,5G,-99.10259048,-107.719292,-101.4728417,Unknown
2025-09-15 22:53:06,Danapur,25.6160486,85.00813295,-88.80578017,61.93426329317957,1.053410544,134.4533472,LTE,-93.13576525,-97.47669758,-88.47867533,Unknown
2025-09-15 22:53:06,Patliputra Colony,25.72216502,85.16425182,-89.56233719,42.194793663716624,2.75170677,133.5300738,LTE,-86.63943683,-99.53377673,-88.57065355,Unknown
2025-09-15 22:53:06,Boring Road,25.69303749,85.13162626,-85.28909444,43.33744448654867,88.92929432,11.66293781,5G,-85.88115702,-92.73845715,-87.37732894,Unknown
2025-09-15 22:53:06,Bankipore,25.70886888,85.00499119,-82.08476866,94.67220714802393,1.080079764,136.4601246,LTE,-82.68843278,-88.0487245,-81.26702091,Unknown
2025-09-15 22:53:06,Rajendra Nagar,25.59522083,84.97394496,-89.90743916,63.903475737518924,7.171737345,98.98984856,4G,-90.35423455,-98.97173646,-89.52960813,Unknown
2025-09-15 22:53:06,Pataliputra,25.76804665,85.11298218,-81.61239213,91.96114659916414,2.195356848,139.0380199,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:53:06,Phulwari Sharif,25.65110672,85.10074289,-92.61164952,16.72799216420906,5.258192816,79.27126108,4G,-91.85752823,-102.5613574,-94.05177894,Unknown
2025-09-15 00:19:36,Boring Canal Road,25.69284902,85.18628652,-88.75543939,28.322517098355103,9.432269577,91.05191878,4G,-85.6050264,-95.45386335,-89.00679203,Unknown
2025-09-15 03:26:48,Kidwaipuri,25.51898083,85.26934126,-87.50842379,66.26725159325267,3.989523652,99.27693929,4G,-83.24914709,-93.89278915,-90.18616746,Unknown
2025-09-15 06:34:00,Ashok Rajpath,25.60093371,85.23250516,-85.33968627,22.410381837842806,2.950871737,199.8335362,LTE,-84.17364032,-94.39675575,-83.34959863,Unknown
2025-09-15 09:41:12,Kidwaipuri,25.70428839,85.18668202,-82.21988745,88.60718959617034,2.580265616,191.7079787,3G,0.0,0.0,0.0,Unknown
2025-09-15 12:48:24,Pataliputra,25.4890522,85.19316253,-86.57700064,97.22747373212651,5.436327971,89.68659145,4G,-86.64877277,-93.10514322,-85.7338866,Unknown
2025-09-15 15:55:36,Exhibition Road,25.74255273,85.17213514,-90.82004189,11.338730258697682,9.112743746,57.54914164,4G,-95.04486278,-96.75073209,-87.97143122,Unknown
2025-09-15 19:02:48,Fraser Road,25.63689681,85.19616166,-81.87695081,2.6925894405606,2.992380632,150.1746963,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:10:06,Pataliputra,25.56292995,85.16715881,-85.32866044,88.31465659067226,1.280278626,153.8651851,LTE,-84.86748567,-94.88644488,-84.69189347,Unknown
2025-09-15 22:10:06,Boring Canal Road,25.46508609,85.08183154,-94.37563992,69.44474688005869,7.217221359,68.92614137,4G,-96.73743693,-101.8385358,-95.128788,Unknown
2025-09-15 22:10:06,Ashok Rajpath,25.50088175,85.09616919,-96.67939736,3.4406586953679263,53.52487936,13.34701112,5G,-92.69227469,-105.1363893,-95.97865663,Unknown
2025-09-15 22:10:06,Kidwaipuri,25.63451468,84.96865424,-93.7594593,11.83342985803878,84.66259052,22.61926149,5G,-93.64491496,-103.6008881,-91.11694803,Unknown
2025-09-15 22:10:06,Boring Canal Road,25.66606063,84.99111707,-94.61727199,67.34274355144335,44.28703636,44.53281423,5G,-94.6511388,-104.1526919,-92.14021619,Unknown
2025-09-15 22:10:06,Patliputra Colony,25.59234219,85.04857088,-83.10058809,96.08238766947065,1.817537864,118.3401551,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:10:06,Fraser Road,25.64423913,85.27104413,-82.18979703,46.473631924948876,2.485594429,116.9571715,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:10:06,Exhibition Road,25.49702739,85.06714115,-85.70113255,22.996479327576736,2.930117429,193.6965582,LTE,-85.54119424,-90.75975368,-86.91655018,Unknown
2025-09-15 22:10:06,Anandpuri,25.46931841,85.20528987,-80.86812088,10.153735701896615,1.000556052,108.3348279,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:10:06,Kumhrar,25.61442621,85.01366842,-86.65136898,39.28481260642387,1.273450424,138.608846,LTE,-87.4889375,-93.5081953,-88.7304289,Unknown
2025-09-15 22:10:06,S.K. Puri,25.46705526,85.1538681,-91.55658489,5.398593958207332,6.553157489,68.64675437,4G,-91.91022427,-97.56284124,-93.1813921,Unknown
2025-09-15 22:10:06,Ashok Rajpath,25.64200032,85.26870783,-95.11056885,50.06835949359137,5.805010871,71.88488471,4G,-98.3948348,-102.0277071,-93.03156039,Unknown
2025-09-15 22:10:06,Kankarbagh,25.44845772,85.12191055,-95.42833471,72.25440365253364,18.69982523,25.66396194,5G,-90.7481196,-103.153295,-94.7461467,Unknown
2025-09-15 02:43:48,Fraser Road,25.49824573,85.08798611,-85.98188877,10.034611971344699,1.673113488,151.4714461,3G,0.0,0.0,0.0,Unknown
2025-09-15 05:51:00,Fraser Road,25.64973488,85.01547324,-87.00221566,35.16525263432714,6.96752791,51.07933772,4G,-83.17666646,-94.33296045,-86.49599881,Unknown
2025-09-15 08:58:12,Kidwaipuri,25.67436915,85.16243472,-89.10135087,18.384294164199254,2.899433937,147.5121008,3G,0.0,0.0,0.0,Unknown
2025-09-15 12:05:24,Boring Canal Road,25.45836672,85.23300385,-90.53445167,69.02819535159054,2.827551353,181.368158,LTE,-86.47198798,-99.61805722,-92.14686825,Unknown
2025-09-15 15:12:36,Bankipore,25.67287712,85.20901581,-88.93021745,37.23878462099922,3.032449375,59.34960796,4G,-90.37311172,-97.29028706,-87.61451612,Unknown
2025-09-15 18:19:48,Kidwaipuri,25.73102309,85.16764536,-95.25934678,36.50164249643354,64.57517622,38.90406835,5G,-90.69416517,-100.8071808,-94.67486151,Unknown
2025-09-15 21:27:00,Kumhrar,25.44760227,85.22983011,-84.49740286,67.32951535464157,1.286237748,115.2454402,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:27:00,Boring Road,25.50610448,85.08482101,-93.09932859,99.59945505956841,2.906818897,174.8452406,LTE,-89.48497298,-101.1680298,-92.66364682,Unknown
2025-09-15 21:27:00,Fraser Road,25.52355976,85.27697045,-91.90394613,95.4520814587072,2.284247465,167.9243027,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:27:00,Pataliputra,25.73441101,85.20506853,-84.55110959,64.79811113905374,1.092404152,176.4150066,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:27:00,Anandpuri,25.5063487,85.07957341,-86.70052078,70.94035116207435,1.451259279,192.1721345,LTE,-81.92071762,-94.54928727,-86.56913757,Unknown
2025-09-15 21:27:00,S.K. Puri,25.7145304,85.20516034,-90.83694127,42.90520620959796,3.272666922,58.19722871,4G,-88.56371616,-96.8454481,-90.28149084,Unknown
2025-09-15 21:27:00,Patliputra Colony,25.51070225,85.17045575,-86.01878309,79.45533659734363,1.717115738,156.248962,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:27:00,Gardanibagh,25.68015337,85.09403674,-87.94543575,62.62675235832771,1.237941449,163.9254817,LTE,-89.17655752,-96.33695422,-89.86517836,Unknown
2025-09-15 21:27:00,Gandhi Maidan,25.44983294,85.04198107,-84.31318256,81.40413598599747,1.978299845,186.9374726,3G,0.0,0.0,0.0,Unknown
2025-09-15 21:27:00,Fraser Road,25.46351923,85.17661415,-105.0733211,83.78842411595924,45.17837978,22.8602276,5G,-100.4399036,-110.2241725,-102.385722,Unknown
2025-09-15 21:27:00,Boring Road,25.63427889,85.12317339,-99.8635496,29.01074515134724,1.074355454,120.8971764,LTE,-95.65482002,-106.8874612,-100.1304996,Unknown
2025-09-15 21:27:00,Bankipore,25.55221528,85.21846164,-82.36037864,2.02410499434702,6.184986669,68.97224656,4G,-78.27289338,-88.21408497,-84.16420152,Unknown
2025-09-15 21:27:00,Kankarbagh,25.59767354,85.24459772,-88.32749296,12.880386275631073,2.113699367,120.8921358,LTE,-91.03201961,-97.53905919,-91.20011539,Unknown
2025-09-15 02:00:48,Pataliputra,25.67717867,85.25474881,-96.01482829,79.61409492882794,3.481752807,56.77417585,4G,-100.5834032,-102.1300383,-95.64590259,Unknown
2025-09-15 05:08:00,Ashok Rajpath,25.75106493,85.14477136,-87.66766699,45.682729730630534,1.282783394,133.7156602,LTE,-92.44161976,-96.49050241,-86.78557996,Unknown
2025-09-15 08:15:12,Ashok Rajpath,25.58135821,85.12810637,-85.79613718,83.37533781488726,8.506896218,50.75774071,4G,-82.41323682,-92.39927047,-83.11183699,Unknown
2025-09-15 11:22:24,Danapur,25.44141595,85.22421972,-86.89276995,94.6106743292122,5.014689685,95.21227481,4G,-86.61153887,-96.8644769,-86.40125339,Unknown
2025-09-15 14:29:36,Bailey Road,25.67709522,85.22313658,-94.18794039,24.898207605478518,11.3159275,27.70285243,5G,-89.86039366,-99.73944111,-91.82528812,Unknown
2025-09-15 17:36:48,Fraser Road,25.62603558,85.19563529,-88.01142074,54.10422724232289,1.68520603,165.2863598,LTE,-88.83143056,-96.04310794,-88.75849383,Unknown
2025-09-15 20:44:00,Exhibition Road,25.55565659,85.06693463,-88.6410196,64.72359714347611,4.470436854,73.06217758,4G,-84.13995066,-97.63094335,-90.17356295,Unknown
2025-09-15 23:51:18,Phulwari Sharif,25.59666318,85.27374576,-90.5941776,70.13795867891967,7.08776817,62.95077542,4G,-85.66994514,-97.65097692,-91.98174158,Unknown
2025-09-15 23:51:18,Boring Canal Road,25.72360116,85.09917121,-81.5201718,82.36692562720657,2.925672281,105.8744797,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:51:18,Fraser Road,25.70970957,85.15401592,-89.05618024,44.87518560079483,5.853758122,69.04628801,4G,-88.09652848,-98.525715,-90.0534039,Unknown
2025-09-15 23:51:18,Anisabad,25.69072118,85.12503524,-87.76924036,47.34039719823407,1.228634895,128.75092,LTE,-90.57175709,-93.07241881,-87.20244463,Unknown
2025-09-15 23:51:18,Pataliputra,25.73084776,85.18023214,-84.18620559,7.060731902599793,2.175989636,147.7743295,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:51:18,Ashok Rajpath,25.46364924,85.03437017,-88.92889505,57.3200925011815,3.54677047,94.64529124,4G,-90.00318598,-96.79839672,-88.95960763,Unknown
2025-09-15 23:51:18,Boring Road,25.53264557,85.09521256,-80.83336473,96.48246752290764,2.613543224,109.2224022,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:51:18,Anisabad,25.5845718,85.23616901,-90.05611766,28.542127235827643,48.69577509,36.40373793,5G,-92.11892083,-97.7324441,-92.01754249,Unknown
2025-09-15 23:51:18,Kankarbagh,25.49558872,85.07766474,-88.30336906,45.68743245160691,3.448458877,98.45528449,4G,-93.21785891,-93.47874133,-90.93061075,Unknown
2025-09-15 23:51:18,Patliputra Colony,25.49997201,85.00001883,-91.16573429,72.6789934485855,1.299062391,133.5144481,LTE,-87.57952086,-96.31425634,-91.12268403,Unknown
2025-09-15 23:51:18,Kumhrar,25.70531709,85.25044466,-96.16201106,17.19331903649123,68.99933985,29.13010593,5G,-91.77312457,-104.8775795,-98.53877547,Unknown
2025-09-15 23:51:18,Kankarbagh,25.63356806,85.22943256,-88.92073811,10.527661661631916,2.072854018,138.5178651,LTE,-88.05802967,-95.23763692,-87.66926414,Unknown
2025-09-15 01:17:48,Bankipore,25.60381193,85.27768282,-86.65120883,80.00893213421637,2.644260908,158.3583321,LTE,-86.68985415,-92.73136548,-85.39508309,Unknown
2025-09-15 04:25:00,Boring Road,25.67966743,85.12173868,-102.8773484,46.246296058647786,23.46390342,37.67171711,5G,-107.3516481,-111.7811325,-104.1029914,Unknown
2025-09-15 07:32:12,Anisabad,25.64864711,85.27748737,-94.01627808,86.94476410576415,16.96025898,34.20669962,5G,-89.1284776,-103.1027887,-92.55536083,Unknown
2025-09-15 10:39:24,Bankipore,25.54455481,85.02598072,-93.9865769,36.3752557544014,4.479741522,58.56791097,4G,-98.77249943,-101.784773,-93.3489589,Unknown
2025-09-15 13:46:36,Anisabad,25.67402695,85.04705653,-85.55666051,26.824876023271926,5.444742698,71.72735451,4G,-82.2861556,-95.30408512,-83.4724413,Unknown
2025-09-15 16:53:48,Phulwari Sharif,25.57664354,85.06202161,-82.58923992,98.59548126302482,1.762646762,174.8744922,3G,0.0,0.0,0.0,Unknown
2025-09-15 20:01:00,Anisabad,25.6727522,85.08932101,-85.07160302,90.65059567637621,2.168835011,163.1196157,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:08:12,Ashok Rajpath,25.76440032,85.0926946,-90.88585563,75.08336386236553,3.651617241,74.14089221,4G,-89.93399591,-97.66306172,-92.465454,Unknown
2025-09-15 23:08:12,Ashok Rajpath,25.75631567,85.19385953,-93.44598008,55.36706330114826,1.819959537,175.1969056,LTE,-96.83729729,-103.2061371,-96.16258941,Unknown
2025-09-15 23:08:12,Boring Canal Road,25.68283505,85.13930131,-81.73711011,21.389104490881394,2.590397913,154.8638557,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:08:12,Patliputra Colony,25.53054146,85.09186666,-91.02631931,94.34865256039592,8.087528115,81.00486436,4G,-95.33106136,-100.4860536,-93.41860845,Unknown
2025-09-15 23:08:12,Fraser Road,25.63592831,85.0369611,-90.60841996,24.072229933406607,40.60804536,49.67419109,5G,-94.98015928,-99.09645889,-92.81855928,Unknown
2025-09-15 23:08:12,Fraser Road,25.61475606,85.31128326,-81.50661187,89.66423314210961,1.242413976,165.3535308,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:08:12,Rajendra Nagar,25.65604535,85.25714009,-89.10077683,38.92856185930847,1.386220642,157.2426864,LTE,-92.56248546,-94.67436218,-89.55765875,Unknown
2025-09-15 23:08:12,Gandhi Maidan,25.51035106,84.98022667,-92.01589484,73.90369838059489,31.03174514,45.01541272,5G,-87.99693314,-98.56089189,-89.29498167,Unknown
2025-09-15 23:08:12,Rajendra Nagar,25.50951021,85.27599164,-81.66314137,61.687334649824486,2.80740257,189.98099,LTE,-78.44999524,-86.74475496,-82.87384513,Unknown
2025-09-15 23:08:12,Anisabad,25.51091038,85.17113489,-90.5612111,79.22967505608975,2.383008842,197.317051,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:08:12,Gandhi Maidan,25.5499867,85.14276328,-88.65754768,90.00883698681635,1.490841744,197.272957,3G,0.0,0.0,0.0,Unknown
2025-09-15 23:08:12,Kidwaipuri,25.43326002,85.10285442,-98.77626981,2.058858323673196,36.65946073,34.3002052,5G,-101.0005292,-105.1218387,-98.68125132,Unknown
2025-09-15 00:34:48,Anandpuri,25.62452942,85.14412146,-89.08736697,92.9038121396895,2.377212225,172.4282997,3G,0.0,0.0,0.0,Unknown
2025-09-15 03:42:00,S.K. Puri,25.43066261,85.1318202,-95.5878717,90.10201559832554,5.510003925,79.27817401,4G,-93.21391245,-104.670892,-97.67013886,Unknown
2025-09-15 06:49:12,Pataliputra,25.4285627,85.14140124,-81.00147181,21.929448652736326,1.529477138,126.9768297,3G,0.0,0.0,0.0,Unknown
2025-09-15 09:56:24,Gardanibagh,25.61078117,85.081181,-86.87352095,38.23213462771863,3.791392237,89.42971695,4G,-91.28151644,-96.04760238,-85.49382737,Unknown
2025-09-15 13:03:36,S.K. Puri,25.67766615,85.10377532,-83.94150655,25.944496910009406,2.709902386,162.3318488,LTE,-81.59103517,-91.9419796,-84.85354915,Unknown
2025-09-15 16:10:48,Rajendra Nagar,25.48682419,85.04044349,-84.31833185,69.4246761169708,1.899546712,192.8935011,3G,0.0,0.0,0.0,Unknown
2025-09-15 19:18:00,Gardanibagh,25.53742663,85.01679757,-87.03019039,82.09046432183825,1.230249958,136.1546504,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:25:12,Anandpuri,25.67731982,84.98102025,-87.99196142,45.490907161288796,98.06782804,11.95490348,5G,-86.6235449,-94.90520732,-88.77700318,Unknown
2025-09-15 22:25:12,Kumhrar,25.46755053,85.23965451,-90.5823561,68.00560493171581,12.55835307,37.96283152,5G,-90.4052602,-98.6822771,-93.19493337,Unknown
2025-09-15 22:25:12,Boring Road,25.60165731,85.25160484,-94.55845047,12.213546273739572,2.491629567,165.3036947,LTE,-91.27006963,-101.5863705,-97.54011981,Unknown
2025-09-15 22:25:12,Patliputra Colony,25.55306812,85.2294553,-86.75067152,34.642585950098635,1.111830134,107.4783933,LTE,-90.77691179,-92.19475392,-86.01990026,Unknown
2025-09-15 22:25:12,Patliputra Colony,25.55110851,85.25155045,-91.78364604,17.790592458845534,57.29043155,31.41581807,5G,-94.00418673,-101.3247891,-89.98700714,Unknown
2025-09-15 22:25:12,Danapur,25.56690395,84.98639843,-97.49783084,20.21585502154657,71.31397679,49.20180887,5G,-94.22256567,-104.0584322,-96.43047776,Unknown
2025-09-15 22:25:12,Bailey Road,25.44643878,85.10692561,-89.76585072,44.86443869432454,2.746645186,194.276519,LTE,-92.80913194,-98.09755864,-88.63798495,Unknown
2025-09-15 22:25:12,S.K. Puri,25.4582695,85.08770901,-91.28052722,78.87861096888359,1.115427774,115.9513329,LTE,-88.09504437,-99.09347137,-88.42230777,Unknown
2025-09-15 22:25:12,Boring Road,25.5037377,85.24979939,-94.7025807,95.87754470686505,2.199397656,126.6980212,LTE,-95.58174103,-103.4998847,-93.00685322,Unknown
2025-09-15 22:25:12,Pataliputra,25.69859317,85.24840216,-81.50055401,64.35369056917686,1.092781155,169.8511069,LTE,-83.30597743,-90.86185698,-83.61167623,Unknown
2025-09-15 22:25:12,Boring Canal Road,25.52157496,85.03891932,-92.32946771,39.57619456345826,6.830476618,76.67267411,4G,-92.826151,-98.85188639,-92.15179429,Unknown
2025-09-15 22:25:12,Bailey Road,25.60126735,85.14057462,-83.58550318,87.83113554875827,2.060016501,186.2446648,3G,0.0,0.0,0.0,Unknown
2025-09-15 22:25:12,Kumhrar,25.71424756,85.19742938,-85.93802366,66.55013212650927,2.452499424,196.2584309,3G,0.0,0.0,0.0,Unknown
2025-09-15 02:59:00,Bailey Road,25.42052572,85.13187542,-79.64718432,93.2136595232219,2.458393598,186.7172594,3G,0.0,0.0,0.0,Unknown
2025-09-15 06:06:12,Danapur,25.75218119,85.20677404,-81.41848879,25.211457189455043,1.450812519,101.4684266,3G,0.0,0.0,0.0,Unknown
2025-09-15 09:13:24,Bailey Road,25.46795926,85.25154258,-90.17634552,33.838480990009,56.0791971,37.21063701,5G,-90.07065366,-96.38931738,-88.46309564,Unknown
2025-09-15 12:20:36,Boring Canal Road,25.59854227,85.1337267,-88.31437764,94.14267359455516,2.394132588,122.3877096,LTE,-87.54648511,-96.35048741,-87.29363479,Unknown
